,angle,VV_db,VV_db2,VV_var_db,VV_var_db2,GPM,P6d
2020-05-23,33.44976806640625,-15.74030225818744,-13.49373250089838,-43.62456450268749,-36.24591476892856,32.695595339653664,58.48
2020-05-29,33.44793701171875,-13.49373250089838,-14.06479234580226,-36.24591476892856,-34.19545966760361,88.73320791547303,145.969
2020-05-29,33.44793701171875,-13.49373250089838,-14.06479234580226,-36.24591476892856,-34.19545966760361,88.73320791547303,145.969
2020-06-04,33.44978713989258,-14.06479234580226,-10.77262164917149,-34.19545966760361,-34.46119884755005,87.97203009726945,108.761
2020-06-04,33.44978713989258,-14.06479234580226,-10.77262164917149,-34.19545966760361,-34.46119884755005,87.97203009726945,108.761
2020-06-10,33.44978332519531,-10.77262164917149,-13.218013873253,-34.46119884755005,-37.92449730406027,9.304534978469746,2.907
2020-06-10,33.44978332519531,-10.77262164917149,-13.218013873253,-34.46119884755005,-37.92449730406027,9.304534978469746,2.907
2020-06-16,33.44813919067383,-13.218013873253,-12.90251524413958,-37.92449730406027,-38.02024021855154,48.42284271551762,20.647
2020-06-16,33.44813919067383,-13.218013873253,-12.90251524413958,-37.92449730406027,-38.02024021855154,48.42284271551762,20.647
2020-06-22,33.44920349121094,-12.90251524413958,-11.94292681419181,-38.02024021855154,-36.99801352609472,18.399587823543698,15.082
2020-06-22,33.44920349121094,-12.90251524413958,-11.94292681419181,-38.02024021855154,-36.99801352609472,18.399587823543698,15.082
2020-06-28,33.44768142700195,-11.94292681419181,-9.680835878084556,-36.99801352609472,-36.83941482141226,59.72551263338761,55.922
2020-06-28,33.44768142700195,-11.94292681419181,-9.680835878084556,-36.99801352609472,-36.83941482141226,59.72551263338761,55.922
2020-07-04,33.4472770690918,-9.680835878084556,-10.04939581886799,-36.83941482141226,-36.22266611106555,30.391051965641964,129.694
2020-07-04,33.4472770690918,-9.680835878084556,-10.04939581886799,-36.83941482141226,-36.22266611106555,30.391051965641964,129.694
2020-07-10,33.44643402099609,-10.04939581886799,-10.98359748491568,-36.22266611106555,-43.67483790415362,13.68621197786706,7.822
2020-07-10,33.44643402099609,-10.04939581886799,-10.98359748491568,-36.22266611106555,-43.67483790415362,13.68621197786706,7.822
2020-07-16,33.4500617980957,-10.98359748491568,-11.78686390386974,-43.67483790415362,-36.28916331099448,22.7855014518791,10.288
2020-07-16,33.4500617980957,-10.98359748491568,-11.78686390386974,-43.67483790415362,-36.28916331099448,22.7855014518791,10.288
2020-07-22,33.44540405273438,-11.78686390386974,-12.22113578007215,-36.28916331099448,-35.40193130705527,58.19522403890733,38.758
2020-07-22,33.44540405273438,-11.78686390386974,-12.22113578007215,-36.28916331099448,-35.40193130705527,58.19522403890733,38.758
2020-07-28,33.44937133789062,-12.22113578007215,-14.01682830330274,-35.40193130705527,-42.70429139402546,18.804535730276257,28.13500000000001
2020-07-28,33.44937133789062,-12.22113578007215,-14.01682830330274,-35.40193130705527,-42.70429139402546,18.804535730276257,28.13500000000001
2020-08-03,33.44569396972656,-14.01682830330274,-8.273938053611584,-42.70429139402546,-31.7506409852381,0.5308268138032872,0.119
2020-08-03,33.44569396972656,-14.01682830330274,-8.273938053611584,-42.70429139402546,-31.7506409852381,0.5308268138032872,0.119
2020-08-09,33.4476318359375,-8.273938053611584,-9.557802601141178,-31.7506409852381,-38.37110154252279,38.71529653761536,35.176
2020-08-09,33.4476318359375,-8.273938053611584,-9.557802601141178,-31.7506409852381,-38.37110154252279,38.71529653761536,35.176
2020-08-15,33.44656372070312,-9.557802601141178,-10.36803696026588,-38.37110154252279,-35.12591104343531,44.64124814141542,62.89000000000001
2020-08-15,33.44656372070312,-9.557802601141178,-10.36803696026588,-38.37110154252279,-35.12591104343531,44.64124814141542,62.89000000000001
2020-08-21,33.44831466674805,-10.36803696026588,-12.15328151291301,-35.12591104343531,-42.52901641756254,15.475420394119283,27.445
2020-08-21,33.44831466674805,-10.36803696026588,-12.15328151291301,-35.12591104343531,-42.52901641756254,15.475420394119283,27.445
2020-08-27,33.44818878173828,-12.15328151291301,-10.27702510371825,-42.52901641756254,-31.55644425940377,46.28958444914315,33.402
2020-08-27,33.44818878173828,-12.15328151291301,-10.27702510371825,-42.52901641756254,-31.55644425940377,46.28958444914315,33.402
2020-09-02,33.44919204711914,-10.27702510371825,-9.370312875855088,-31.55644425940377,-27.25610127088675,22.405389512870897,33.249
2020-09-02,33.44919204711914,-10.27702510371825,-9.370312875855088,-31.55644425940377,-27.25610127088675,22.405389512870897,33.249
2020-09-08,33.45096588134766,-9.370312875855088,-8.710893474705973,-27.25610127088675,-33.31633976487244,45.3172373122361,39.061
2020-09-08,33.45096588134766,-9.370312875855088,-8.710893474705973,-27.25610127088675,-33.31633976487244,45.3172373122361,39.061
2020-09-14,33.45040893554688,-8.710893474705973,-13.19639403266092,-33.31633976487244,-33.85292344139056,58.366820882184584,24.569
2020-09-14,33.45040893554688,-8.710893474705973,-13.19639403266092,-33.31633976487244,-33.85292344139056,58.366820882184584,24.569
2020-09-20,33.44989395141602,-13.19639403266092,-10.7087585102987,-33.85292344139056,-22.84069558692536,15.147858122742036,7.857999999999999
2020-09-20,33.44989395141602,-13.19639403266092,-10.7087585102987,-33.85292344139056,-22.84069558692536,15.147858122742036,7.857999999999999
2020-09-26,33.44955444335938,-10.7087585102987,-11.41015762924694,-22.84069558692536,-38.00080642629824,45.382624228601344,14.415
2020-09-26,33.44955444335938,-10.7087585102987,-11.41015762924694,-22.84069558692536,-38.00080642629824,45.382624228601344,14.415
2020-10-02,33.44897079467773,-11.41015762924694,-9.886296915170622,-38.00080642629824,-34.78456408234916,26.03437681939796,111.739
2020-10-02,33.44897079467773,-11.41015762924694,-9.886296915170622,-38.00080642629824,-34.78456408234916,26.03437681939796,111.739
2020-10-08,33.44815826416016,-9.886296915170622,-10.0722473259244,-34.78456408234916,-39.42254320384173,23.500765326200053,60.254
2020-10-08,33.44815826416016,-9.886296915170622,-10.0722473259244,-34.78456408234916,-39.42254320384173,23.500765326200053,60.254
2020-10-14,33.44805908203125,-10.0722473259244,-7.307846272835481,-39.42254320384173,-26.39787096640726,53.32208876068762,53.956
2020-10-14,33.44805908203125,-10.0722473259244,-7.307846272835481,-39.42254320384173,-26.39787096640726,53.32208876068762,53.956
2020-10-20,33.44747543334961,-7.307846272835481,-13.42802684780004,-26.39787096640726,-38.06911975324495,9.693897168355761,12.244
2020-10-20,33.44747543334961,-7.307846272835481,-13.42802684780004,-26.39787096640726,-38.06911975324495,9.693897168355761,12.244
2020-10-26,33.44655227661133,-13.42802684780004,-13.5823421524831,-38.06911975324495,-40.76226985102793,0.0,0.204
2020-10-26,33.44655227661133,-13.42802684780004,-13.5823421524831,-38.06911975324495,-40.76226985102793,0.0,0.204
2020-11-01,33.4471435546875,-13.5823421524831,-12.74980124232143,-40.76226985102793,-35.12947682536839,0.035579387098550797,0.068
2020-11-01,33.4471435546875,-13.5823421524831,-12.74980124232143,-40.76226985102793,-35.12947682536839,0.035579387098550797,0.068
2020-11-07,33.44607925415039,-12.74980124232143,-14.40646837385233,-35.12947682536839,-44.39279180454952,0.0295375376008451,0.017
2020-11-07,33.44607925415039,-12.74980124232143,-14.40646837385233,-35.12947682536839,-44.39279180454952,0.0295375376008451,0.017
2020-11-13,33.44596481323242,-14.40646837385233,-12.69100625745983,-44.39279180454952,-37.99992983779899,0.0,0.0
2020-11-13,33.44596481323242,-14.40646837385233,-12.69100625745983,-44.39279180454952,-37.99992983779899,0.0,0.0
2020-11-19,33.44655990600586,-12.69100625745983,-13.7902898349888,-37.99992983779899,-36.4605842137353,0.0,0.0
2020-11-19,33.44655990600586,-12.69100625745983,-13.7902898349888,-37.99992983779899,-36.4605842137353,0.0,0.0
2020-11-25,33.44691848754883,-13.7902898349888,-15.64660251515909,-36.4605842137353,-51.30674604838334,6.316401800955646,14.46700000000001
2020-11-25,33.44691848754883,-13.7902898349888,-15.64660251515909,-36.4605842137353,-51.30674604838334,6.316401800955646,14.46700000000001
2020-12-01,33.4461555480957,-15.64660251515909,-14.65227220538173,-51.30674604838334,-43.72688719922648,0.0,0.187
2020-12-01,33.4461555480957,-15.64660251515909,-14.65227220538173,-51.30674604838334,-43.72688719922648,0.0,0.187
2020-12-07,33.4463005065918,-14.65227220538173,-14.39737724624735,-43.72688719922648,-44.68411812892603,0.35237391688860953,0.0
2020-12-07,33.4463005065918,-14.65227220538173,-14.39737724624735,-43.72688719922648,-44.68411812892603,0.35237391688860953,0.0
2020-12-13,33.4463005065918,-14.39737724624735,-15.36855561726194,-44.68411812892603,-46.25598209479104,0.0737913753837347,0.0
2020-12-13,33.4463005065918,-14.39737724624735,-15.36855561726194,-44.68411812892603,-46.25598209479104,0.0737913753837347,0.0
2020-12-19,33.44741821289062,-15.36855561726194,-15.79612284713306,-46.25598209479104,-46.10471624605749,0.0,0.0
2020-12-19,33.44741821289062,-15.36855561726194,-15.79612284713306,-46.25598209479104,-46.10471624605749,0.0,0.0
2020-01-06,32.5935173034668,-18.82082711815398,-16.83089293151545,-48.22498361950484,-52.44392144302481,0.00614128730376251,0.0
2020-01-12,32.59291839599609,-16.83089293151545,-18.91737393840896,-52.44392144302481,-48.0705556350859,0.007638021663296968,0.0
2020-01-12,32.59291839599609,-16.83089293151545,-18.91737393840896,-52.44392144302481,-48.0705556350859,0.007638021663296968,0.0
2020-01-18,32.59291458129883,-18.91737393840896,-17.03158597738696,-48.0705556350859,-44.16660981373045,0.0,0.0
2020-01-18,32.59291458129883,-18.91737393840896,-17.03158597738696,-48.0705556350859,-44.16660981373045,0.0,0.0
2020-01-24,32.59312438964844,-17.03158597738696,-15.9917665871998,-44.16660981373045,-51.8376979245274,0.0005295974988257512,0.0
2020-01-24,32.59312438964844,-17.03158597738696,-15.9917665871998,-44.16660981373045,-51.8376979245274,0.0005295974988257512,0.0
2020-01-30,32.58967590332031,-15.9917665871998,-15.75425571643687,-51.8376979245274,-54.97274501761703,0.0,0.0
2020-01-30,32.58967590332031,-15.9917665871998,-15.75425571643687,-51.8376979245274,-54.97274501761703,0.0,0.0
2020-02-05,32.59160232543945,-15.75425571643687,-15.55578407640442,-54.97274501761703,-46.15215289079151,0.0,0.0
2020-02-05,32.59160232543945,-15.75425571643687,-15.55578407640442,-54.97274501761703,-46.15215289079151,0.0,0.0
2020-02-11,32.58926010131836,-15.55578407640442,-17.22384928198394,-46.15215289079151,-46.01054566420231,0.0010423812491353601,0.0
2020-02-11,32.58926010131836,-15.55578407640442,-17.22384928198394,-46.15215289079151,-46.01054566420231,0.0010423812491353601,0.0
2020-02-17,32.59066390991211,-17.22384928198394,-18.27604716678351,-46.01054566420231,-56.40625947980381,0.0,0.0
2020-02-17,32.59066390991211,-17.22384928198394,-18.27604716678351,-46.01054566420231,-56.40625947980381,0.0,0.0
2020-02-23,32.5886344909668,-18.27604716678351,-17.50892968062663,-56.40625947980381,-42.25354538176517,0.008106654509902,0.0
2020-02-23,32.5886344909668,-18.27604716678351,-17.50892968062663,-56.40625947980381,-42.25354538176517,0.008106654509902,0.0
2020-02-29,32.59091949462891,-17.50892968062663,-16.76132840469834,-42.25354538176517,-43.69145104557968,2.348505297792144,150.217
2020-02-29,32.59091949462891,-17.50892968062663,-16.76132840469834,-42.25354538176517,-43.69145104557968,2.348505297792144,150.217
2020-03-06,32.58791732788086,-16.76132840469834,-16.81330889736815,-43.69145104557968,-59.86094382568346,9.016620745882392,31.603
2020-03-06,32.58791732788086,-16.76132840469834,-16.81330889736815,-43.69145104557968,-59.86094382568346,9.016620745882392,31.603
2020-03-12,32.58981704711914,-16.81330889736815,-19.48090883239401,-59.86094382568346,-49.37719960693427,1.2792487295664614,0.0
2020-03-12,32.58981704711914,-16.81330889736815,-19.48090883239401,-59.86094382568346,-49.37719960693427,1.2792487295664614,0.0
2020-03-18,32.58692932128906,-19.48090883239401,-17.84493278694325,-49.37719960693427,-41.52275721019591,17.069502879530773,69.99199999999999
2020-03-18,32.58692932128906,-19.48090883239401,-17.84493278694325,-49.37719960693427,-41.52275721019591,17.069502879530773,69.99199999999999
2020-03-24,32.5892333984375,-17.84493278694325,-19.95790386861515,-41.52275721019591,-46.14967777886528,6.263550558593124,27.781
2020-03-24,32.5892333984375,-17.84493278694325,-19.95790386861515,-41.52275721019591,-46.14967777886528,6.263550558593124,27.781
2020-03-30,32.58652877807617,-19.95790386861515,-16.82007140388051,-46.14967777886528,-51.5418450400191,2.9961354939780662,22.124
2020-03-30,32.58652877807617,-19.95790386861515,-16.82007140388051,-46.14967777886528,-51.5418450400191,2.9961354939780662,22.124
2020-04-05,32.58894348144531,-16.82007140388051,-14.36481284756969,-51.5418450400191,-40.02121692845552,26.297689764390512,31.688
2020-04-05,32.58894348144531,-16.82007140388051,-14.36481284756969,-51.5418450400191,-40.02121692845552,26.297689764390512,31.688
2020-04-11,32.59225082397461,-14.36481284756969,-14.91844356670896,-40.02121692845552,-40.76237375254617,20.915172733250074,20.206
2020-04-11,32.59225082397461,-14.36481284756969,-14.91844356670896,-40.02121692845552,-40.76237375254617,20.915172733250074,20.206
2020-04-17,32.59391403198242,-14.91844356670896,-13.26942099001247,-40.76237375254617,-39.24996904265812,18.343326700283797,47.32
2020-04-17,32.59391403198242,-14.91844356670896,-13.26942099001247,-40.76237375254617,-39.24996904265812,18.343326700283797,47.32
2020-04-23,32.59447860717773,-13.26942099001247,-13.84540457719156,-39.24996904265812,-43.07876902406623,21.863596281778882,19.665
2020-04-23,32.59447860717773,-13.26942099001247,-13.84540457719156,-39.24996904265812,-43.07876902406623,21.863596281778882,19.665
2020-04-29,32.59537506103516,-13.84540457719156,-14.62568721908164,-43.07876902406623,-54.26680138190164,0.019487093028146774,0.0
2020-04-29,32.59537506103516,-13.84540457719156,-14.62568721908164,-43.07876902406623,-54.26680138190164,0.019487093028146774,0.0
2020-05-05,32.59196472167969,-14.62568721908164,-18.49286004499779,-54.26680138190164,-44.98501000718817,27.27300659570028,38.759
2020-05-05,32.59196472167969,-14.62568721908164,-18.49286004499779,-54.26680138190164,-44.98501000718817,27.27300659570028,38.759
2020-05-11,32.59518051147461,-18.49286004499779,-9.87139057107237,-44.98501000718817,-36.89295049586512,13.020004012156278,71.775
2020-05-11,32.59518051147461,-18.49286004499779,-9.87139057107237,-44.98501000718817,-36.89295049586512,13.020004012156278,71.775
2020-05-17,32.59151077270508,-9.87139057107237,-13.99274425229364,-36.89295049586512,-42.85175605252117,33.08386168626021,95.70499999999997
2020-05-17,32.59151077270508,-9.87139057107237,-13.99274425229364,-36.89295049586512,-42.85175605252117,33.08386168626021,95.70499999999997
2020-05-23,32.5953254699707,-13.99274425229364,-10.66637636792776,-42.85175605252117,-40.20542541175662,57.07609037781367,65.28200000000001
2020-05-23,32.5953254699707,-13.99274425229364,-10.66637636792776,-42.85175605252117,-40.20542541175662,57.07609037781367,65.28200000000001
2020-05-29,32.59098434448242,-10.66637636792776,-9.862997514920501,-40.20542541175662,-35.56591038332499,24.795182508067228,28.01
2020-05-29,32.59098434448242,-10.66637636792776,-9.862997514920501,-40.20542541175662,-35.56591038332499,24.795182508067228,28.01
2020-06-04,32.59534454345703,-9.862997514920501,-9.828901517542302,-35.56591038332499,-27.52449525400688,86.71634769887896,105.55
2020-06-04,32.59534454345703,-9.862997514920501,-9.828901517542302,-35.56591038332499,-27.52449525400688,86.71634769887896,105.55
2020-06-10,32.59284973144531,-9.828901517542302,-11.18714599740721,-27.52449525400688,-36.81052285863968,13.150103498199314,49.907
2020-06-10,32.59284973144531,-9.828901517542302,-11.18714599740721,-27.52449525400688,-36.81052285863968,13.150103498199314,49.907
2020-06-16,32.59368133544922,-11.18714599740721,-8.043262345235435,-36.81052285863968,-40.08974819675845,41.44190704773064,105.562
2020-06-16,32.59368133544922,-11.18714599740721,-8.043262345235435,-36.81052285863968,-40.08974819675845,41.44190704773064,105.562
2020-06-22,32.59226226806641,-8.043262345235435,-4.921945808967171,-40.08974819675845,-26.68905470060066,5.360164763580542,3.865
2020-06-22,32.59226226806641,-8.043262345235435,-4.921945808967171,-40.08974819675845,-26.68905470060066,5.360164763580542,3.865
2020-06-28,32.59322357177734,-4.921945808967171,-5.972219273914559,-26.68905470060066,-21.76476814303661,35.06172192526223,29.175
2020-06-28,32.59322357177734,-4.921945808967171,-5.972219273914559,-26.68905470060066,-21.76476814303661,35.06172192526223,29.175
2020-07-04,32.59033966064453,-5.972219273914559,-10.34695920342502,-21.76476814303661,-31.7264627703424,36.44778618350392,36.5
2020-07-04,32.59033966064453,-5.972219273914559,-10.34695920342502,-21.76476814303661,-31.7264627703424,36.44778618350392,36.5
2020-07-10,32.59196472167969,-10.34695920342502,-10.12070067258443,-31.7264627703424,-27.86341088536471,12.753135540453513,9.028000000000002
2020-07-10,32.59196472167969,-10.34695920342502,-10.12070067258443,-31.7264627703424,-27.86341088536471,12.753135540453513,9.028000000000002
2020-07-16,32.5931282043457,-10.12070067258443,-9.034096150885771,-27.86341088536471,-29.79672482632044,21.05415801742229,0.782
2020-07-16,32.5931282043457,-10.12070067258443,-9.034096150885771,-27.86341088536471,-29.79672482632044,21.05415801742229,0.782
2020-07-22,32.59159469604492,-9.034096150885771,-8.23086070705963,-29.79672482632044,-36.81769817863036,46.015684224194956,7.294000000000001
2020-07-22,32.59159469604492,-9.034096150885771,-8.23086070705963,-29.79672482632044,-36.81769817863036,46.015684224194956,7.294000000000001
2020-07-28,32.59243392944336,-8.23086070705963,-8.723379376934094,-36.81769817863036,-32.15317671126846,20.679812162900948,22.763
2020-07-28,32.59243392944336,-8.23086070705963,-8.723379376934094,-36.81769817863036,-32.15317671126846,20.679812162900948,22.763
2020-08-03,32.59188461303711,-8.723379376934094,-11.67854380507851,-32.15317671126846,-32.40620680141011,0.384274104522774,2.669
2020-08-03,32.59188461303711,-8.723379376934094,-11.67854380507851,-32.15317671126846,-32.40620680141011,0.384274104522774,2.669
2020-08-09,32.59067916870117,-11.67854380507851,-10.90770996398708,-32.40620680141011,-32.86965607199924,41.26056344527751,29.622
2020-08-09,32.59067916870117,-11.67854380507851,-10.90770996398708,-32.40620680141011,-32.86965607199924,41.26056344527751,29.622
2020-08-15,32.59209060668945,-10.90770996398708,-12.21858197018968,-32.86965607199924,-55.54402554387017,17.652018553410016,2.737
2020-08-15,32.59209060668945,-10.90770996398708,-12.21858197018968,-32.86965607199924,-55.54402554387017,17.652018553410016,2.737
2020-08-21,32.59136199951172,-12.21858197018968,-10.12860367701046,-55.54402554387017,-27.41674165317477,2.648421761172358,7.164
2020-08-21,32.59136199951172,-12.21858197018968,-10.12860367701046,-55.54402554387017,-27.41674165317477,2.648421761172358,7.164
2020-08-27,32.59373092651367,-10.12860367701046,-6.898872531219026,-27.41674165317477,-33.17182329200189,45.58013094775379,7.582000000000001
2020-08-27,32.59373092651367,-10.12860367701046,-6.898872531219026,-27.41674165317477,-33.17182329200189,45.58013094775379,7.582000000000001
2020-09-02,32.59225463867188,-6.898872531219026,-7.818107874262166,-33.17182329200189,-28.06209480691086,21.075041886391773,12.298
2020-09-02,32.59225463867188,-6.898872531219026,-7.818107874262166,-33.17182329200189,-28.06209480691086,21.075041886391773,12.298
2020-09-08,32.59654235839844,-7.818107874262166,-7.145299056865095,-28.06209480691086,-29.11966508694806,45.129724733326384,20.978
2020-09-08,32.59654235839844,-7.818107874262166,-7.145299056865095,-28.06209480691086,-29.11966508694806,45.129724733326384,20.978
2020-09-14,32.59349060058594,-7.145299056865095,-8.34923788406951,-29.11966508694806,-39.02460036518606,53.825684553528845,25.704
2020-09-14,32.59349060058594,-7.145299056865095,-8.34923788406951,-29.11966508694806,-39.02460036518606,53.825684553528845,25.704
2020-09-20,32.59546661376953,-8.34923788406951,-8.818889235250774,-39.02460036518606,-25.07194013204779,13.403397246118402,2.958000000000001
2020-09-20,32.59546661376953,-8.34923788406951,-8.818889235250774,-39.02460036518606,-25.07194013204779,13.403397246118402,2.958000000000001
2020-09-26,32.59263610839844,-8.818889235250774,-7.818516698043809,-25.07194013204779,-28.01872960572652,63.27460250791046,12.586
2020-09-26,32.59263610839844,-8.818889235250774,-7.818516698043809,-25.07194013204779,-28.01872960572652,63.27460250791046,12.586
2020-10-02,32.59454345703125,-7.818516698043809,-10.58929742374868,-28.01872960572652,-31.34698146086728,47.72467949971906,23.46600000000001
2020-10-02,32.59454345703125,-7.818516698043809,-10.58929742374868,-28.01872960572652,-31.34698146086728,47.72467949971906,23.46600000000001
2020-10-08,32.59123611450195,-10.58929742374868,-10.78336244620562,-31.34698146086728,-40.18921972594215,25.571549845437403,7.823000000000002
2020-10-08,32.59123611450195,-10.58929742374868,-10.78336244620562,-31.34698146086728,-40.18921972594215,25.571549845437403,7.823000000000002
2020-10-14,32.59363174438477,-10.78336244620562,-6.217545577704109,-40.18921972594215,-23.27003398931335,42.84565848200873,15.409
2020-10-14,32.59363174438477,-10.78336244620562,-6.217545577704109,-40.18921972594215,-23.27003398931335,42.84565848200873,15.409
2020-10-20,32.59056854248047,-6.217545577704109,-10.28028447483336,-23.27003398931335,-35.06943774318631,8.017067803186364,4.165999999999999
2020-10-20,32.59056854248047,-6.217545577704109,-10.28028447483336,-23.27003398931335,-35.06943774318631,8.017067803186364,4.165999999999999
2020-10-26,32.59211730957031,-10.28028447483336,-13.50845660065985,-35.06943774318631,-42.3658799051594,0.013316996395587921,0.204
2020-10-26,32.59211730957031,-10.28028447483336,-13.50845660065985,-35.06943774318631,-42.3658799051594,0.013316996395587921,0.204
2020-11-01,32.5902214050293,-13.50845660065985,-15.50342268681272,-42.3658799051594,-33.44586839719906,0.15143047805759124,0.085
2020-11-01,32.5902214050293,-13.50845660065985,-15.50342268681272,-42.3658799051594,-33.44586839719906,0.15143047805759124,0.085
2020-11-07,32.59164428710938,-15.50342268681272,-13.51983579053184,-33.44586839719906,-39.84363691649413,0.7781493271322688,0.0
2020-11-07,32.59164428710938,-15.50342268681272,-13.51983579053184,-33.44586839719906,-39.84363691649413,0.7781493271322688,0.0
2020-11-13,32.58903884887695,-13.51983579053184,-15.42564013122194,-39.84363691649413,-49.0371400332926,0.009575730073265731,0.0
2020-11-13,32.58903884887695,-13.51983579053184,-15.42564013122194,-39.84363691649413,-49.0371400332926,0.009575730073265731,0.0
2020-11-19,32.59212875366211,-15.42564013122194,-15.58024846613921,-49.0371400332926,-48.24115413494793,0.0,0.0
2020-11-19,32.59212875366211,-15.42564013122194,-15.58024846613921,-49.0371400332926,-48.24115413494793,0.0,0.0
2020-11-25,32.59000396728516,-15.58024846613921,-15.8627706604495,-48.24115413494793,-36.61530648726681,3.713205993291922,0.238
2020-11-25,32.59000396728516,-15.58024846613921,-15.8627706604495,-48.24115413494793,-36.61530648726681,3.713205993291922,0.238
2020-12-01,32.59172439575195,-15.8627706604495,-17.04949719000961,-36.61530648726681,-40.89775839190187,0.0,0.017
2020-12-01,32.59172439575195,-15.8627706604495,-17.04949719000961,-36.61530648726681,-40.89775839190187,0.0,0.017
2020-12-07,32.58938217163086,-17.04949719000961,-19.17314356610436,-40.89775839190187,-48.06260758000925,1.4121327895554714,0.0
2020-12-07,32.58938217163086,-17.04949719000961,-19.17314356610436,-40.89775839190187,-48.06260758000925,1.4121327895554714,0.0
2020-12-13,32.59187316894531,-19.17314356610436,-15.60167438214344,-48.06260758000925,-49.14059653525341,0.29365607909858227,0.017
2020-12-13,32.59187316894531,-19.17314356610436,-15.60167438214344,-48.06260758000925,-49.14059653525341,0.29365607909858227,0.017
2020-12-19,32.59051132202148,-15.60167438214344,-15.74403021485077,-49.14059653525341,-45.73259235028203,0.0,0.0
2020-12-19,32.59051132202148,-15.60167438214344,-15.74403021485077,-49.14059653525341,-45.73259235028203,0.0,0.0
2020-01-06,33.44750595092773,-14.10307306307054,-15.27695021664034,-45.30685675378874,-48.56938753864934,0.002161432756111026,0.0
2020-01-12,33.44615936279297,-15.27695021664034,-14.88756409807479,-48.56938753864934,-45.69561168463022,0.007996410131454468,0.017
2020-01-12,33.44615936279297,-15.27695021664034,-14.88756409807479,-48.56938753864934,-45.69561168463022,0.007996410131454468,0.017
2020-01-18,33.44690704345703,-14.88756409807479,-15.15391755483569,-45.69561168463022,-40.5614694932272,0.013941978104412556,0.0
2020-01-18,33.44690704345703,-14.88756409807479,-15.15391755483569,-45.69561168463022,-40.5614694932272,0.013941978104412556,0.0
2020-01-24,33.44637680053711,-15.15391755483569,-13.66490896623434,-40.5614694932272,-40.01121668024832,0.001568084699101746,0.0
2020-01-24,33.44637680053711,-15.15391755483569,-13.66490896623434,-40.5614694932272,-40.01121668024832,0.001568084699101746,0.0
2020-01-30,33.44659805297852,-13.66490896623434,-16.45612195775269,-40.01121668024832,-43.07029186692867,0.0,0.0
2020-01-30,33.44659805297852,-13.66490896623434,-16.45612195775269,-40.01121668024832,-43.07029186692867,0.0,0.0
2020-02-05,33.44603729248047,-16.45612195775269,-15.82566430532586,-43.07029186692867,-52.02310818697655,0.0,0.0
2020-02-05,33.44603729248047,-16.45612195775269,-15.82566430532586,-43.07029186692867,-52.02310818697655,0.0,0.0
2020-02-11,33.44618988037109,-15.82566430532586,-16.92979642597144,-52.02310818697655,-49.88738722207753,0.0,0.0
2020-02-11,33.44618988037109,-15.82566430532586,-16.92979642597144,-52.02310818697655,-49.88738722207753,0.0,0.0
2020-02-17,33.44511413574219,-16.92979642597144,-16.54035461271975,-49.88738722207753,-37.9768727967192,0.0,0.0
2020-02-17,33.44511413574219,-16.92979642597144,-16.54035461271975,-49.88738722207753,-37.9768727967192,0.0,0.0
2020-02-23,33.44557571411133,-16.54035461271975,-16.79476698772537,-37.9768727967192,-50.66204867036426,0.0,0.0
2020-02-23,33.44557571411133,-16.54035461271975,-16.79476698772537,-37.9768727967192,-50.66204867036426,0.0,0.0
2020-02-29,33.44537353515625,-16.79476698772537,-16.55480699957885,-50.66204867036426,-52.62427353364597,1.3150596879422665,5.663000000000001
2020-02-29,33.44537353515625,-16.79476698772537,-16.55480699957885,-50.66204867036426,-52.62427353364597,1.3150596879422665,5.663000000000001
2020-03-06,33.44486999511719,-16.55480699957885,-18.63583835102267,-52.62427353364597,-49.03279788880636,15.73065732838586,36.682
2020-03-06,33.44486999511719,-16.55480699957885,-18.63583835102267,-52.62427353364597,-49.03279788880636,15.73065732838586,36.682
2020-03-12,33.44429016113281,-18.63583835102267,-16.43574516178092,-49.03279788880636,-46.96105187282487,0.34718788106692955,8.621999999999998
2020-03-12,33.44429016113281,-18.63583835102267,-16.43574516178092,-49.03279788880636,-46.96105187282487,0.34718788106692955,8.621999999999998
2020-03-18,33.44390487670898,-16.43574516178092,-14.3566037656706,-46.96105187282487,-39.95638287389406,22.05786511718179,146.119
2020-03-18,33.44390487670898,-16.43574516178092,-14.3566037656706,-46.96105187282487,-39.95638287389406,22.05786511718179,146.119
2020-03-24,33.44371795654297,-14.3566037656706,-15.89584817907296,-39.95638287389406,-60.67119100158167,3.6900837351495284,2.04
2020-03-24,33.44371795654297,-14.3566037656706,-15.89584817907296,-39.95638287389406,-60.67119100158167,3.6900837351495284,2.04
2020-03-30,33.44351577758789,-15.89584817907296,-15.8979442414735,-60.67119100158167,-42.7485357697242,3.914582709020513,0.0
2020-03-30,33.44351577758789,-15.89584817907296,-15.8979442414735,-60.67119100158167,-42.7485357697242,3.914582709020513,0.0
2020-04-05,33.44344329833984,-15.8979442414735,-15.31085486210826,-42.7485357697242,-43.79934165936614,24.34757351713779,18.56
2020-04-05,33.44344329833984,-15.8979442414735,-15.31085486210826,-42.7485357697242,-43.79934165936614,24.34757351713779,18.56
2020-04-11,33.44918823242188,-15.31085486210826,-15.51615290299371,-43.79934165936614,-39.940187843891,8.427309022052214,4.49
2020-04-11,33.44918823242188,-15.31085486210826,-15.51615290299371,-43.79934165936614,-39.940187843891,8.427309022052214,4.49
